alpha	x	y	density	level	piece
0.1	0.541322314049587	0.30257116620753	7.10195380921879e-09	1	1
0.1	0.55050505050505	0.30257116620753	3.19371839447706e-09	1	1
0.1	0.559687786960514	0.30257116620753	1.38365472127382e-09	1	1
0.1	0.568870523415978	0.30257116620753	5.75553070484024e-10	1	1
0.1	0.578053259871442	0.30257116620753	2.28703528975411e-10	1	1
0.1	0.587235996326905	0.30257116620753	8.63197019757894e-11	1	1
0.1	0.596418732782369	0.30257116620753	3.07755847906643e-11	1	1
0.1	0.605601469237833	0.30257116620753	1.03155357525314e-11	1	1
0.1	0.614784205693297	0.30257116620753	3.23820168725547e-12	1	1
0.1	0.62396694214876	0.30257116620753	9.49248347497705e-13	1	1
0.1	0.633149678604224	0.30257116620753	2.59299938991234e-13	1	1
0.1	0.642332415059688	0.30257116620753	6.59074891406592e-14	1	1
0.1	0.651515151515152	0.30257116620753	1.55727150854805e-14	1	1
0.1	0.660697887970615	0.30257116620753	3.41874909916938e-15	1	1
0.1	0.669880624426079	0.30257116620753	6.97277899038612e-16	1	1
0.1	0.679063360881543	0.30257116620753	1.32186884458048e-16	1	1
0.1	0.688246097337006	0.30257116620753	2.3327193290297e-17	1	1
0.1	0.69742883379247	0.30257116620753	3.84619840747994e-18	1	1
0.1	0.706611570247934	0.30257116620753	5.97755954684361e-19	1	1
0.1	0.715794306703398	0.30257116620753	8.93712348614141e-20	1	1
0.1	0.724977043158861	0.30257116620753	1.34156023545024e-20	1	1
0.1	0.734159779614325	0.30257116620753	2.16730665330612e-21	1	1
0.1	0.743342516069789	0.30257116620753	4.01278495066367e-22	1	1
0.1	0.752525252525253	0.30257116620753	8.47609087226923e-23	1	1
0.1	0.761707988980716	0.30257116620753	1.91620032898944e-23	1	1
0.1	0.77089072543618	0.30257116620753	4.64416736927629e-24	1	1
0.1	0.780073461891644	0.30257116620753	2.51027119675979e-24	1	1
0.1	0.789256198347107	0.30257116620753	6.68922697616641e-24	1	1
0.1	0.798438934802571	0.30257116620753	2.46909992614517e-23	1	1
0.1	0.807621671258035	0.30257116620753	8.66302245255848e-23	1	1
0.1	0.816804407713499	0.30257116620753	2.82021858548443e-22	1	1
0.1	0.825987144168962	0.30257116620753	8.50844308910267e-22	1	1
0.1	0.835169880624426	0.30257116620753	2.3787297159185e-21	1	1
0.1	0.84435261707989	0.30257116620753	6.16263515986989e-21	1	1
0.1	0.853535353535354	0.30257116620753	1.47949707617874e-20	1	1
0.1	0.862718089990817	0.30257116620753	3.29145601778921e-20	1	1
0.1	0.871900826446281	0.30257116620753	6.78560057802224e-20	1	1
0.1	0.881083562901745	0.30257116620753	1.29632775321884e-19	1	1
0.1	0.890266299357208	0.30257116620753	2.29492045452858e-19	1	1
0.1	0.899449035812672	0.30257116620753	3.76484192047371e-19	1	1
0.1	0.908631772268136	0.30257116620753	5.72337425142327e-19	1	1
0.1	0.9178145087236	0.30257116620753	8.06276192109349e-19	1	1
0.1	0.926997245179063	0.30257116620753	1.05254777544563e-18	1	1
0.1	0.936179981634527	0.30257116620753	1.27328637045721e-18	1	1
0.1	0.945362718089991	0.30257116620753	1.42737029325855e-18	1	1
0.1	0.954545454545455	0.30257116620753	1.4827690364446e-18	1	1
0.1	0.0454545454545455	0.311753902662994	2.9199879840916e-09	1	1
0.1	0.0546372819100092	0.311753902662994	7.33017748706621e-09	1	1
0.1	0.0638200183654729	0.311753902662994	1.76212919257568e-08	1	1
0.1	0.0730027548209366	0.311753902662994	4.02820902375436e-08	1	1
0.1	0.0821854912764004	0.311753902662994	8.71145859930771e-08	1	1
0.1	0.0913682277318641	0.311753902662994	1.77689180240537e-07	1	1
0.1	0.100550964187328	0.311753902662994	3.41557934635622e-07	1	1
0.1018	0.109733700642792	0.311753902662994	6.19596740153089e-07	1	1
0.1018	0.118916437098255	0.311753902662994	1.06466245886902e-06	1	1
0.1036	0.128099173553719	0.311753902662994	1.74360292227729e-06	1	1
0.1054	0.137281910009183	0.311753902662994	2.7447362628115e-06	1	1
0.1072	0.146464646464646	0.311753902662994	4.19512080800116e-06	1	1
0.1108	0.15564738292011	0.311753902662994	6.28774968868104e-06	1	1
0.1162	0.164830119375574	0.311753902662994	9.30941303213911e-06	1	1
0.1252	0.174012855831038	0.311753902662994	1.36484529957652e-05	1	1
0.136	0.183195592286501	0.311753902662994	1.97552293696161e-05	1	1
0.1504	0.192378328741965	0.311753902662994	2.80353147376787e-05	1	1
0.1702	0.201561065197429	0.311753902662994	3.86806478922345e-05	1	1
0.1918	0.210743801652893	0.311753902662994	5.14820289422302e-05	1	1
0.217	0.219926538108356	0.311753902662994	6.5700787557366e-05	1	1
0.244	0.22910927456382	0.311753902662994	8.00843472616927e-05	1	1
0.2674	0.238292011019284	0.311753902662994	9.30713385114318e-05	1	1
0.2854	0.247474747474748	0.311753902662994	0.000103150990075642	1	1
0.2962	0.256657483930211	0.311753902662994	0.000109254530757599	1	1
0.2998	0.265840220385675	0.311753902662994	0.000111017489477513	1	1
0.2944	0.275022956841139	0.311753902662994	0.000108797950279918	1	1
0.2854	0.284205693296602	0.311753902662994	0.000103452097478703	1	1
0.2728	0.293388429752066	0.311753902662994	9.59882025409106e-05	1	1
0.2566	0.30257116620753	0.311753902662994	8.72687531065472e-05	1	1
0.2404	0.311753902662994	0.311753902662994	7.78799396239712e-05	1	1
0.2224	0.320936639118457	0.311753902662994	6.81777347738368e-05	1	1
0.2044	0.330119375573921	0.311753902662994	5.84249676458625e-05	1	1
0.1882	0.339302112029385	0.311753902662994	4.89080886882042e-05	1	1
0.172	0.348484848484849	0.311753902662994	3.9966061164398e-05	1	1
0.1576	0.357667584940312	0.311753902662994	3.19344979429592e-05	1	1
0.145	0.366850321395776	0.311753902662994	2.5057786265939e-05	1	1
0.1342	0.37603305785124	0.311753902662994	1.94280167141992e-05	1	1
0.127	0.385215794306703	0.311753902662994	1.49810915125803e-05	1	1
0.1198	0.394398530762167	0.311753902662994	1.15432391522525e-05	1	1
0.1162	0.403581267217631	0.311753902662994	8.89812470725226e-06	1	1
0.1126	0.412764003673095	0.311753902662994	6.8438163038652e-06	1	1
0.109	0.421946740128558	0.311753902662994	5.22335040293086e-06	1	1
0.1072	0.431129476584022	0.311753902662994	3.92957776243722e-06	1	1
0.1054	0.440312213039486	0.311753902662994	2.89469798700777e-06	1	1
0.1036	0.44949494949495	0.311753902662994	2.07553952163379e-06	1	1
0.1018	0.458677685950413	0.311753902662994	1.4412277566639e-06	1	1
0.1018	0.467860422405877	0.311753902662994	9.65300544621493e-07	1	1
0.1018	0.477043158861341	0.311753902662994	6.21879387912852e-07	1	1
0.1	0.486225895316804	0.311753902662994	3.84828192405139e-07	1	1
0.1	0.495408631772268	0.311753902662994	2.28771104403405e-07	1	1
0.1	0.504591368227732	0.311753902662994	1.30837793046841e-07	1	1
0.1	0.513774104683196	0.311753902662994	7.21445072974119e-08	1	1
0.1	0.522956841138659	0.311753902662994	3.84293193478617e-08	1	1
0.1	0.532139577594123	0.311753902662994	1.97887905705679e-08	1	1
0.1	0.541322314049587	0.311753902662994	9.83801268478165e-09	1	1
0.1	0.55050505050505	0.311753902662994	4.70576819115739e-09	1	1
0.1	0.559687786960514	0.311753902662994	2.15470687815908e-09	1	1
0.1	0.568870523415978	0.311753902662994	9.3898342308046e-10	1	1
0.1	0.578053259871442	0.311753902662994	3.87224313082165e-10	1	1
0.1	0.587235996326905	0.311753902662994	1.50354701760463e-10	1	1
0.1	0.596418732782369	0.311753902662994	5.47439516694677e-11	1	1
0.1	0.605601469237833	0.311753902662994	1.8631260645143e-11	1	1
0.1	0.614784205693297	0.311753902662994	5.91313387507166e-12	1	1
0.1	0.62396694214876	0.311753902662994	1.74719210349557e-12	1	1
0.1	0.633149678604224	0.311753902662994	4.80091933716557e-13	1	1
0.1	0.642332415059688	0.311753902662994	1.22594754207261e-13	1	1
0.1	0.651515151515152	0.311753902662994	2.90838365927564e-14	1	1
0.1	0.660697887970615	0.311753902662994	6.41071683277042e-15	1	1
0.1	0.669880624426079	0.311753902662994	1.31377679886525e-15	1	1
0.1	0.679063360881543	0.311753902662994	2.50739779874525e-16	1	1
0.1	0.688246097337006	0.311753902662994	4.47393474356942e-17	1	1
0.1	0.69742883379247	0.311753902662994	7.52976142196683e-18	1	1
0.1	0.706611570247934	0.311753902662994	1.2196156593885e-18	1	1
0.1	0.715794306703398	0.311753902662994	1.98158452489627e-19	1	1
0.1	0.724977043158861	0.311753902662994	3.45321919936967e-20	1	1
0.1	0.734159779614325	0.311753902662994	6.86381748040765e-21	1	1
0.1	0.743342516069789	0.311753902662994	1.55268376474482e-21	1	1
0.1	0.752525252525253	0.311753902662994	3.75084150697234e-22	1	1
0.1	0.761707988980716	0.311753902662994	9.08641673046879e-23	1	1
0.1	0.77089072543618	0.311753902662994	2.28155064798923e-23	1	1
0.1	0.780073461891644	0.311753902662994	1.28649313668502e-23	1	1
0.1	0.789256198347107	0.311753902662994	3.49180681771076e-23	1	1
0.1	0.798438934802571	0.311753902662994	1.29053098465496e-22	1	1
0.1	0.807621671258035	0.311753902662994	4.52820741692161e-22	1	1
0.1	0.816804407713499	0.311753902662994	1.47414758921859e-21	1	1
0.1	0.825987144168962	0.311753902662994	4.44742220410048e-21	1	1
0.1	0.835169880624426	0.311753902662994	1.24337852701032e-20	1	1
0.1	0.84435261707989	0.311753902662994	3.22125215788792e-20	1	1
0.1	0.853535353535354	0.311753902662994	7.73343387314639e-20	1	1
0.1	0.862718089990817	0.311753902662994	1.72046689850241e-19	1	1
0.1	0.871900826446281	0.311753902662994	3.54688050450938e-19	1	1
0.1	0.881083562901745	0.311753902662994	6.77599511270743e-19	1	1
0.1	0.890266299357208	0.311753902662994	1.19957084505256e-18	1	1
0.1	0.899449035812672	0.311753902662994	1.96790899445778e-18	1	1
0.1	0.908631772268136	0.311753902662994	2.99164743326242e-18	1	1
0.1	0.9178145087236	0.311753902662994	4.21446160020847e-18	1	1
0.1	0.926997245179063	0.311753902662994	5.50174025403799e-18	1	1
0.1	0.936179981634527	0.311753902662994	6.65555620626953e-18	1	1
0.1	0.945362718089991	0.311753902662994	7.46096356197581e-18	1	1
0.1	0.954545454545455	0.311753902662994	7.75053663649089e-18	1	1
0.1	0.0454545454545455	0.320936639118457	2.04772760669829e-09	1	1
0.1	0.0546372819100092	0.320936639118457	5.32794219505255e-09	1	1
0.1	0.0638200183654729	0.320936639118457	1.31374592280422e-08	1	1
0.1	0.0730027548209366	0.320936639118457	3.05478819669541e-08	1	1
0.1	0.0821854912764004	0.320936639118457	6.67832896001722e-08	1	1
0.1	0.0913682277318641	0.320936639118457	1.37116204861139e-07	1	1
0.1	0.100550964187328	0.320936639118457	2.64583632069019e-07	1	1
0.1	0.109733700642792	0.320936639118457	4.81116474986e-07	1	1
0.1018	0.118916437098255	0.320936639118457	8.28410495029029e-07	1	1
0.1018	0.128099173553719	0.320936639118457	1.36042087367301e-06	1	1
0.1036	0.137281910009183	0.320936639118457	2.15104086064344e-06	1	1
0.1054	0.146464646464646	0.320936639118457	3.31059372894552e-06	1	1
0.109	0.15564738292011	0.320936639118457	5.01114579972486e-06	1	1
0.1126	0.164830119375574	0.320936639118457	7.51259449355208e-06	1	1
0.1198	0.174012855831038	0.320936639118457	1.11713957272869e-05	1	1
0.1288	0.183195592286501	0.320936639118457	1.64076323773511e-05	1	1
0.1432	0.192378328741965	0.320936639118457	2.36113993702765e-05	1	1
0.1594	0.201561065197429	0.320936639118457	3.29909348758524e-05	1	1
0.1792	0.210743801652893	0.320936639118457	4.43994139088542e-05	1	1
0.2026	0.219926538108356	0.320936639118457	5.72106159571479e-05	1	1
0.226	0.22910927456382	0.320936639118457	7.03231827867883e-05	1	1
0.2476	0.238292011019284	0.320936639118457	8.23396099824977e-05	1	1
0.2656	0.247474747474748	0.320936639118457	9.1891097825164e-05	1	1
0.2764	0.256657483930211	0.320936639118457	9.79961074103334e-05	1	1
0.28	0.265840220385675	0.320936639118457	0.000100301676022729	1	1
0.2782	0.275022956841139	0.320936639118457	9.90991153618961e-05	1	1
0.271	0.284205693296602	0.320936639118457	9.5116026372101e-05	1	1
0.2602	0.293388429752066	0.320936639118457	8.92001768591793e-05	1	1
0.2476	0.30257116620753	0.320936639118457	8.20552653105151e-05	1	1
0.2332	0.311753902662994	0.320936639118457	7.41378188103336e-05	1	1
0.217	0.320936639118457	0.320936639118457	6.57179799596775e-05	1	1
0.2026	0.330119375573921	0.320936639118457	5.70175538609258e-05	1	1
0.1864	0.339302112029385	0.320936639118457	4.83177409633316e-05	1	1
0.172	0.348484848484849	0.320936639118457	3.99748617518907e-05	1	1
0.1576	0.357667584940312	0.320936639118457	3.2352369045998e-05	1	1
0.1468	0.366850321395776	0.320936639118457	2.57247796004518e-05	1	1
0.136	0.37603305785124	0.320936639118457	2.0212877491344e-05	1	1
0.1288	0.385215794306703	0.320936639118457	1.57795176972713e-05	1	1
0.1216	0.394398530762167	0.320936639118457	1.22774533720297e-05	1	1
0.1162	0.403581267217631	0.320936639118457	9.51747341824749e-06	1	1
0.1126	0.412764003673095	0.320936639118457	7.32474720747339e-06	1	1
0.1108	0.421946740128558	0.320936639118457	5.56687622761228e-06	1	1
0.1072	0.431129476584022	0.320936639118457	4.15535678950479e-06	1	1
0.1054	0.440312213039486	0.320936639118457	3.03257137638261e-06	1	1
0.1036	0.44949494949495	0.320936639118457	2.15672488563936e-06	1	1
0.1018	0.458677685950413	0.320936639118457	1.49157296505061e-06	1	1
0.1018	0.467860422405877	0.320936639118457	1.00201876661337e-06	1	1
0.1018	0.477043158861341	0.320936639118457	6.53696190395157e-07	1	1
0.1	0.486225895316804	0.320936639118457	4.14320626354955e-07	1	1
0.1	0.495408631772268	0.320936639118457	2.55332634777349e-07	1	1
0.1	0.504591368227732	0.320936639118457	1.53080306492791e-07	1	1
0.1	0.513774104683196	0.320936639118457	8.92375154295248e-08	1	1
0.1	0.522956841138659	0.320936639118457	5.04680405223398e-08	1	1
0.1	0.532139577594123	0.320936639118457	2.75760410214585e-08	1	1
0.1	0.541322314049587	0.320936639118457	1.44763593110959e-08	1	1
0.1	0.55050505050505	0.320936639118457	7.25545152882386e-09	1	1
0.1	0.559687786960514	0.320936639118457	3.45034344481411e-09	1	1
0.1	0.568870523415978	0.320936639118457	1.54833772262631e-09	1	1
0.1	0.578053259871442	0.320936639118457	6.52683341092213e-10	1	1
0.1	0.587235996326905	0.320936639118457	2.57531764548748e-10	1	1
0.1	0.596418732782369	0.320936639118457	9.4862499664842e-11	1	1
0.1	0.605601469237833	0.320936639118457	3.25580334094163e-11	1	1
0.1	0.614784205693297	0.320936639118457	1.0397797953118e-11	1	1
0.1	0.62396694214876	0.320936639118457	3.0872133398606e-12	1	1
0.1	0.633149678604224	0.320936639118457	8.51772647674244e-13	1	1
0.1	0.642332415059688	0.320936639118457	2.18351284677891e-13	1	1
0.1	0.651515151515152	0.320936639118457	5.20208191225384e-14	1	1
0.1	0.660697887970615	0.320936639118457	1.15278669601897e-14	1	1
0.1	0.669880624426079	0.320936639118457	2.38057099888426e-15	1	1
0.1	0.679063360881543	0.320936639118457	4.59974069086882e-16	1	1
0.1	0.688246097337006	0.320936639118457	8.3906787737578e-17	1	1
0.1	0.69742883379247	0.320936639118457	1.47376600706122e-17	1	1
0.1	0.706611570247934	0.320936639118457	2.59387715806092e-18	1	1
0.1	0.715794306703398	0.320936639118457	4.87674011105498e-19	1	1
0.1	0.724977043158861	0.320936639118457	1.0396873938962e-19	1	1
0.1	0.734159779614325	0.320936639118457	2.51514686569362e-20	1	1
0.1	0.743342516069789	0.320936639118457	6.5047123159577e-21	1	1
0.1	0.752525252525253	0.320936639118457	1.6851805140247e-21	1	1
0.1	0.761707988980716	0.320936639118457	4.21419517332836e-22	1	1
0.1	0.77089072543618	0.320936639118457	1.07711022591318e-22	1	1
0.1	0.780073461891644	0.320936639118457	6.280174402629e-23	1	1
0.1	0.789256198347107	0.320936639118457	1.73239214232252e-22	1	1
0.1	0.798438934802571	0.320936639118457	6.41022242208473e-22	1	1
0.1	0.807621671258035	0.320936639118457	2.24934664146561e-21	1	1
0.1	0.816804407713499	0.320936639118457	7.32271781524116e-21	1	1
0.1	0.825987144168962	0.320936639118457	2.20922400950751e-20	1	1
0.1	0.835169880624426	0.320936639118457	6.17639070076585e-20	1	1
0.1	0.84435261707989	0.320936639118457	1.60013314108879e-19	1	1
0.1	0.853535353535354	0.320936639118457	3.8415259745369e-19	1	1
0.1	0.862718089990817	0.320936639118457	8.54629183794235e-19	1	1
0.1	0.871900826446281	0.320936639118457	1.76188660951469e-18	1	1
0.1	0.881083562901745	0.320936639118457	3.36592536456698e-18	1	1
0.1	0.890266299357208	0.320936639118457	5.95877928894218e-18	1	1
0.1	0.899449035812672	0.320936639118457	9.77544211503765e-18	1	1
0.1	0.908631772268136	0.320936639118457	1.4860786954488e-17	1	1
0.1	0.9178145087236	0.320936639118457	2.09350257226901e-17	1	1
0.1	0.926997245179063	0.320936639118457	2.73294870529008e-17	1	1
0.1	0.936179981634527	0.320936639118457	3.30609823020264e-17	1	1
0.1	0.945362718089991	0.320936639118457	3.70617836637284e-17	1	1
0.1	0.954545454545455	0.320936639118457	3.85002164550657e-17	1	1
0.1	0.0454545454545455	0.330119375573921	1.49273934378658e-09	1	1
0.1	0.0546372819100092	0.330119375573921	3.97734199797397e-09	1	1
0.1	0.0638200183654729	0.330119375573921	9.96324713321386e-09	1	1
0.1	0.0730027548209366	0.330119375573921	2.33996642977629e-08	1	1
0.1	0.0821854912764004	0.330119375573921	5.14645721303828e-08	1	1
0.1	0.0913682277318641	0.330119375573921	1.06031106007107e-07	1	1
0.1	0.100550964187328	0.330119375573921	2.05016713819829e-07	1	1
0.1	0.109733700642792	0.330119375573921	3.73373068952901e-07	1	1
0.1018	0.118916437098255	0.330119375573921	6.44121062752541e-07	1	1
0.1018	0.128099173553719	0.330119375573921	1.06112572732915e-06	1	1
0.1036	0.137281910009183	0.330119375573921	1.68665684464487e-06	1	1
0.1054	0.146464646464646	0.330119375573921	2.61677386939128e-06	1	1
0.1072	0.15564738292011	0.330119375573921	4.00449226803657e-06	1	1
0.1108	0.164830119375574	0.330119375573921	6.08383776801117e-06	1	1
0.1162	0.174012855831038	0.330119375573921	9.17908508160713e-06	1	1
0.1252	0.183195592286501	0.330119375573921	1.36775772200283e-05	1	1
0.136	0.192378328741965	0.330119375573921	1.99481554059801e-05	1	1
0.1504	0.201561065197429	0.330119375573921	2.82053493539772e-05	1	1
0.1684	0.210743801652893	0.330119375573921	3.83505032002256e-05	1	1
0.19	0.219926538108356	0.330119375573921	4.98528679410624e-05	1	1
0.2116	0.22910927456382	0.330119375573921	6.17451361744311e-05	1	1
0.2296	0.238292011019284	0.330119375573921	7.27792533352758e-05	1	1
0.2458	0.247474747474748	0.330119375573921	8.17192252049402e-05	1	1
0.2566	0.256657483930211	0.330119375573921	8.76685977273021e-05	1	1
0.262	0.265840220385675	0.330119375573921	9.02920197408111e-05	1	1
0.2602	0.275022956841139	0.330119375573921	8.98291601284374e-05	1	1
0.2566	0.284205693296602	0.330119375573921	8.69029764463597e-05	1	1
0.2476	0.293388429752066	0.330119375573921	8.22313223804634e-05	1	1
0.2368	0.30257116620753	0.330119375573921	7.63917398673553e-05	1	1
0.2242	0.311753902662994	0.330119375573921	6.9739475414867e-05	1	1
0.2116	0.320936639118457	0.330119375573921	6.24769752177782e-05	1	1
0.199	0.330119375573921	0.330119375573921	5.47894193968939e-05	1	1
0.1846	0.339302112029385	0.330119375573921	4.69436780720535e-05	1	1
0.1702	0.348484848484849	0.330119375573921	3.92944859913306e-05	1	1
0.1576	0.357667584940312	0.330119375573921	3.22096801730287e-05	1	1
0.1468	0.366850321395776	0.330119375573921	2.5971109519107e-05	1	1
0.1378	0.37603305785124	0.330119375573921	2.07097894703853e-05	1	1
0.1288	0.385215794306703	0.330119375573921	1.64031845623822e-05	1	1
0.1234	0.394398530762167	0.330119375573921	1.29245249905905e-05	1	1
0.118	0.403581267217631	0.330119375573921	1.01110709030781e-05	1	1
0.1144	0.412764003673095	0.330119375573921	7.81832796776917e-06	1	1
0.1108	0.421946740128558	0.330119375573921	5.94382871898695e-06	1	1
